Product_Category,Product_Sub_Category,Price,Discount
Home & Garden,Home Decor,463.79,0.0
Home & Garden,Storage,257.71,0.0
Sports,Outdoor Gear,394.16,0.0
Beauty,Skincare,61.48,0.0
Books,Magazines,54.8,0.0
Beauty,Personal Care,16.95,0.0
Beauty,Skincare,70.06,0.0
Beauty,Personal Care,80.83,0.0
Sports,Fitness Equipment,483.62,0.0
Home & Garden,Kitchen Appliances,694.48,0.0
Electronics,Gaming Consoles,684.16,0.47
Books,Comics,34.27,0.12
Beauty,Personal Care,102.61,0.0
Beauty,Hair Care,54.25,0.13
Beauty,Beauty Tools,75.84,0.0
Sports,Fitness Equipment,389.02,0.18
Beauty,Beauty Tools,71.72,0.0
Sports,Fitness Equipment,429.43,0.07
Beauty,Makeup,35.6,0.0
Sports,Fitness Equipment,365.66,0.1
Sports,Winter Sports,180.2,0.0
Books,Non-Fiction,49.26,0.19
Beauty,Beauty Tools,130.66,0.0
Electronics,Smart Watches,1064.63,0.0
Clothing,Mens Shirts,49.74,0.0
Home & Garden,Home Decor,799.78,0.0
Sports,Outdoor Gear,46.65,0.0
Sports,Water Sports,369.38,0.0
Sports,Water Sports,91.37,0.0
Home & Garden,Storage,371.88,0.0
Home & Garden,Home Decor,589.8,0.0
Sports,Fitness Equipment,215.1,0.0
Beauty,Beauty Tools,91.03,0.0
Home & Garden,Furniture,205.06,0.0
Home & Garden,Home Decor,495.02,0.0
Books,Non-Fiction,9.11,0.0
Beauty,Personal Care,36.95,0.06
Clothing,Shoes,193.48,0.09
Clothing,Sportswear,18.14,0.17
Books,Children Books,32.16,0.0
Home & Garden,Home Decor,41.14,0.19
Books,Educational,27.35,0.0
Home & Garden,Storage,74.68,0.0
Beauty,Fragrances,112.99,0.0
Beauty,Beauty Tools,67.18,0.0
Clothing,Sportswear,172.23,0.0
Electronics,Smart Watches,1727.48,0.0
Beauty,Skincare,12.82,0.0
Beauty,Fragrances,145.89,0.09
Home & Garden,Furniture,326.64,0.0
Home & Garden,Kitchen Appliances,744.33,0.15
Books,Children Books,16.48,0.0
Sports,Outdoor Gear,161.63,0.07
Electronics,Laptops,52.17,0.0
Electronics,Smart Watches,1120.37,0.0
Clothing,Mens Shirts,212.97,0.0
Electronics,Smartphones,601.39,0.0
Home & Garden,Bedding,719.75,0.0
Books,Comics,20.52,0.0
Clothing,Sportswear,187.14,0.0
Electronics,Gaming Consoles,135.61,0.0
Home & Garden,Kitchen Appliances,220.53,0.0
Sports,Outdoor Gear,363.96,0.0
Electronics,Smart Watches,1427.88,0.0
Clothing,Jeans,72.33,0.0
Electronics,Gaming Consoles,1815.33,0.17
Electronics,Laptops,1479.35,0.0
Home & Garden,Storage,573.99,0.07
Books,Fiction,27.95,0.0
Books,Educational,9.91,0.15
Beauty,Hair Care,123.0,0.42
Home & Garden,Storage,569.07,0.0
Electronics,Tablets,543.4,0.15
Clothing,Sportswear,265.08,0.0
Electronics,Smartphones,522.82,0.0
Books,Magazines,9.69,0.0
Sports,Fitness Equipment,258.51,0.29
Books,Educational,27.94,0.0
Clothing,Mens Shirts,211.56,0.0
Clothing,Mens Shirts,17.58,0.0
Books,Educational,47.35,0.0
Electronics,Smart Watches,666.07,0.43
Electronics,Tablets,461.05,0.44
Home & Garden,Kitchen Appliances,220.95,0.0
Clothing,Womens Dresses,242.91,0.07
Sports,Outdoor Gear,274.14,0.07
Books,Children Books,20.44,0.0
Beauty,Hair Care,102.5,0.0
Sports,Water Sports,257.49,0.0
Beauty,Personal Care,119.07,0.0
Electronics,Tablets,1122.24,0.28
Clothing,Womens Dresses,167.93,0.0
Beauty,Beauty Tools,138.78,0.34
Clothing,Mens Shirts,220.29,0.0
Clothing,Mens Shirts,238.21,0.0
Electronics,Smart Watches,599.78,0.0
Electronics,Laptops,1722.43,0.0
Books,Magazines,46.73,0.0
Beauty,Skincare,118.93,0.0
Sports,Winter Sports,117.6,0.15
Books,Magazines,18.35,0.0
Electronics,Smart Watches,1397.56,0.13
Sports,Outdoor Gear,408.38,0.16
Electronics,Smartphones,1074.02,0.0
Home & Garden,Home Decor,471.12,0.0
Clothing,Jeans,26.5,0.0
Electronics,Smartphones,160.21,0.0
Books,Comics,27.23,0.0
Books,Children Books,42.71,0.06
Books,Magazines,32.77,0.06
Sports,Water Sports,128.14,0.06
Electronics,Tablets,1605.58,0.0
Home & Garden,Home Decor,121.65,0.4
Home & Garden,Storage,533.91,0.0
Beauty,Beauty Tools,126.19,0.0
Home & Garden,Home Decor,596.87,0.0
Beauty,Fragrances,38.32,0.0
Sports,Team Sports,311.16,0.0
Beauty,Skincare,137.28,0.0
Clothing,Mens Shirts,109.04,0.0
Home & Garden,Home Decor,275.45,0.0
Home & Garden,Home Decor,642.74,0.0
Electronics,Tablets,1030.13,0.32
Beauty,Skincare,30.14,0.0
Books,Educational,16.39,0.16
Books,Non-Fiction,24.83,0.0
Home & Garden,Kitchen Appliances,788.97,0.0
Sports,Fitness Equipment,479.87,0.18
Electronics,Laptops,72.27,0.14
Clothing,Accessories,29.72,0.0
Electronics,Tablets,1034.98,0.0
Electronics,Gaming Consoles,236.64,0.0
Sports,Cycling,78.49,0.0
Sports,Cycling,479.95,0.0
Electronics,Laptops,163.28,0.0
Beauty,Fragrances,97.75,0.0
Electronics,Laptops,883.95,0.0
Home & Garden,Furniture,306.4,0.0
Clothing,Womens Dresses,45.26,0.0
Books,Children Books,38.16,0.0
Clothing,Shoes,42.88,0.32
Electronics,Smartphones,806.57,0.0
Clothing,Shoes,86.54,0.18
Electronics,Laptops,935.97,0.0
Electronics,Smart Watches,1429.86,0.12
Electronics,Gaming Consoles,816.54,0.0
Sports,Water Sports,101.52,0.0
Home & Garden,Gardening Tools,45.58,0.09
Sports,Winter Sports,375.62,0.0
Books,Children Books,42.01,0.09
Beauty,Fragrances,45.99,0.05
Home & Garden,Furniture,553.42,0.0
Home & Garden,Storage,34.01,0.08
Home & Garden,Gardening Tools,704.44,0.0
Sports,Outdoor Gear,96.21,0.0
Clothing,Jeans,29.77,0.0
Home & Garden,Home Decor,358.19,0.0
Clothing,Sportswear,138.67,0.0
Electronics,Smartphones,604.86,0.0
Clothing,Accessories,152.07,0.0
Clothing,Shoes,148.67,0.0
Beauty,Skincare,71.48,0.0
Beauty,Personal Care,85.16,0.0
Beauty,Personal Care,89.27,0.36
Electronics,Smartphones,899.39,0.0
Beauty,Skincare,63.16,0.0
Sports,Cycling,50.45,0.0
Sports,Cycling,271.09,0.0
Clothing,Womens Dresses,105.26,0.35
Home & Garden,Furniture,533.12,0.15
Electronics,Laptops,927.12,0.14
Clothing,Sportswear,141.08,0.0
Books,Educational,58.33,0.0
Home & Garden,Home Decor,397.93,0.0
Books,Fiction,57.52,0.0
Beauty,Beauty Tools,66.49,0.0
Sports,Outdoor Gear,50.14,0.48
Clothing,Sportswear,80.5,0.27
Books,Educational,17.41,0.0
Clothing,Jeans,255.02,0.18
Books,Comics,50.92,0.11
Home & Garden,Furniture,418.94,0.0
Home & Garden,Home Decor,671.26,0.0
Clothing,Mens Shirts,153.96,0.13
Electronics,Tablets,1568.11,0.0
Sports,Winter Sports,425.17,0.0
Books,Non-Fiction,12.07,0.0
Books,Fiction,17.83,0.2
Clothing,Accessories,41.5,0.36
Clothing,Sportswear,39.78,0.38
Books,Non-Fiction,20.58,0.0
Sports,Winter Sports,383.89,0.0
Clothing,Womens Dresses,67.1,0.36
Clothing,Accessories,116.63,0.13
Sports,Team Sports,64.66,0.0
Clothing,Womens Dresses,108.92,0.0
Sports,Water Sports,125.34,0.0
Beauty,Beauty Tools,65.24,0.15
Clothing,Sportswear,279.2,0.27
Home & Garden,Storage,230.91,0.0
Electronics,Tablets,1793.17,0.0
Books,Fiction,54.61,0.0
Sports,Winter Sports,478.21,0.0
Electronics,Smart Watches,979.31,0.0
Books,Comics,10.84,0.0
Sports,Team Sports,418.48,0.3
Home & Garden,Furniture,414.63,0.0
Sports,Outdoor Gear,368.27,0.36
Clothing,Shoes,142.45,0.16
Sports,Cycling,213.52,0.36
Beauty,Skincare,89.24,0.41
Sports,Outdoor Gear,307.81,0.0
Beauty,Beauty Tools,26.98,0.17
Sports,Team Sports,424.64,0.06
Sports,Fitness Equipment,125.56,0.0
Sports,Water Sports,54.78,0.08
Home & Garden,Furniture,650.86,0.11
Sports,Cycling,381.12,0.08
Home & Garden,Furniture,657.61,0.0
Electronics,Gaming Consoles,339.27,0.06
Beauty,Fragrances,79.13,0.0
Electronics,Gaming Consoles,1742.44,0.0
Beauty,Skincare,122.6,0.06
Sports,Outdoor Gear,313.9,0.16
Home & Garden,Storage,351.93,0.17
Electronics,Laptops,1487.98,0.0
Books,Non-Fiction,25.02,0.0
Books,Magazines,28.92,0.0
Clothing,Accessories,132.12,0.1
Clothing,Accessories,159.37,0.0
Beauty,Hair Care,28.95,0.05
Electronics,Laptops,432.68,0.0
Electronics,Smartphones,277.66,0.0
Clothing,Mens Shirts,129.56,0.0
Books,Non-Fiction,48.27,0.0
Clothing,Sportswear,187.77,0.0
Home & Garden,Bedding,671.54,0.0
Clothing,Sportswear,34.68,0.0
Clothing,Jeans,178.98,0.0
Clothing,Mens Shirts,198.05,0.0
Sports,Outdoor Gear,379.86,0.43
Sports,Fitness Equipment,394.56,0.0
Home & Garden,Home Decor,312.4,0.42
Books,Fiction,20.07,0.26
Clothing,Womens Dresses,43.79,0.19
Sports,Fitness Equipment,461.19,0.06
Books,Non-Fiction,37.69,0.0
Electronics,Headphones,1408.64,0.42
Clothing,Mens Shirts,221.9,0.0
Books,Non-Fiction,18.64,0.0
Sports,Team Sports,450.64,0.28
Beauty,Fragrances,140.82,0.0
Electronics,Headphones,1451.0,0.07
Sports,Cycling,479.21,0.31
Sports,Team Sports,430.84,0.0
Home & Garden,Storage,465.21,0.0
Sports,Fitness Equipment,418.62,0.0
Clothing,Jeans,115.22,0.2
Electronics,Headphones,629.57,0.0
Home & Garden,Kitchen Appliances,485.9,0.4
Beauty,Fragrances,71.89,0.0
Sports,Winter Sports,240.3,0.0
Electronics,Smart Watches,1030.14,0.37
Electronics,Laptops,1242.34,0.37
Sports,Winter Sports,212.24,0.0
Sports,Winter Sports,188.68,0.0
Sports,Cycling,497.85,0.13
Home & Garden,Kitchen Appliances,475.7,0.0
Books,Comics,56.11,0.33
Books,Comics,25.07,0.29
Books,Children Books,50.63,0.0
Electronics,Gaming Consoles,128.68,0.0
Beauty,Personal Care,53.61,0.41
Books,Children Books,36.2,0.0
Beauty,Beauty Tools,96.84,0.48
Home & Garden,Kitchen Appliances,743.64,0.0
Clothing,Accessories,98.99,0.0
Home & Garden,Bedding,421.56,0.0
Electronics,Smartphones,1363.19,0.15
Clothing,Accessories,249.99,0.0
Home & Garden,Kitchen Appliances,26.12,0.39
Sports,Cycling,310.8,0.0
Beauty,Makeup,79.07,0.0
Sports,Fitness Equipment,413.2,0.0
Sports,Team Sports,404.02,0.2
Electronics,Smart Watches,126.81,0.11
Electronics,Tablets,1660.66,0.0
Sports,Cycling,330.6,0.13
Clothing,Shoes,29.04,0.21
Home & Garden,Gardening Tools,247.95,0.0
Electronics,Gaming Consoles,1036.11,0.0
Home & Garden,Bedding,532.29,0.0
Books,Children Books,53.89,0.15
Beauty,Personal Care,47.0,0.0
Clothing,Sportswear,27.09,0.23
Home & Garden,Kitchen Appliances,108.51,0.07
Books,Educational,53.76,0.0
Books,Fiction,19.72,0.0
Beauty,Hair Care,14.75,0.4
Electronics,Smart Watches,1018.7,0.0
Electronics,Smartphones,773.98,0.0
Clothing,Womens Dresses,112.06,0.11
Beauty,Beauty Tools,97.26,0.0
Books,Children Books,13.38,0.13
Sports,Water Sports,208.4,0.41
Sports,Cycling,253.61,0.0
Home & Garden,Furniture,244.96,0.0
Home & Garden,Storage,596.06,0.0
Electronics,Laptops,1496.86,0.0
Books,Educational,14.05,0.0
Electronics,Tablets,416.84,0.0
Clothing,Jeans,65.58,0.0
Books,Magazines,54.38,0.0
Home & Garden,Gardening Tools,712.45,0.0
Home & Garden,Home Decor,339.54,0.0
Home & Garden,Bedding,397.37,0.0
Sports,Fitness Equipment,409.26,0.0
Electronics,Smartphones,1571.09,0.0
Beauty,Personal Care,29.02,0.25
Beauty,Personal Care,93.81,0.0
Sports,Team Sports,35.67,0.0
Clothing,Womens Dresses,35.28,0.18
Beauty,Makeup,12.32,0.0
Clothing,Jeans,179.92,0.35
Books,Non-Fiction,39.51,0.0
Books,Non-Fiction,24.92,0.0
Electronics,Laptops,1046.7,0.0
Beauty,Beauty Tools,140.31,0.0
Electronics,Smartphones,943.5,0.0
Home & Garden,Home Decor,214.06,0.0
Beauty,Makeup,35.68,0.0
Home & Garden,Bedding,286.23,0.0
Clothing,Womens Dresses,174.14,0.4
Beauty,Beauty Tools,43.11,0.0
Home & Garden,Home Decor,448.33,0.0
Books,Non-Fiction,30.49,0.0
Electronics,Smartphones,1240.23,0.0
Home & Garden,Home Decor,75.03,0.0
Clothing,Mens Shirts,98.41,0.0
Electronics,Laptops,1467.98,0.0
Electronics,Smartphones,1862.06,0.0
Electronics,Smartphones,1061.06,0.0
Electronics,Gaming Consoles,1657.48,0.0
Beauty,Beauty Tools,110.47,0.0
Sports,Fitness Equipment,292.02,0.0
Home & Garden,Home Decor,736.1,0.0
Books,Comics,18.91,0.08
Sports,Team Sports,350.11,0.0
Clothing,Jeans,150.03,0.0
Books,Comics,31.81,0.0
Sports,Cycling,127.3,0.06
Sports,Winter Sports,191.07,0.0
Clothing,Womens Dresses,220.32,0.0
Home & Garden,Furniture,32.5,0.0
Books,Children Books,33.94,0.0
Clothing,Jeans,243.77,0.0
Home & Garden,Home Decor,425.06,0.31
Home & Garden,Furniture,506.19,0.0
Sports,Fitness Equipment,321.4,0.0
Electronics,Tablets,181.83,0.0
Beauty,Skincare,117.67,0.0
Books,Educational,53.95,0.0
Beauty,Personal Care,43.53,0.1
Sports,Water Sports,484.31,0.0
Beauty,Hair Care,40.96,0.0
Books,Educational,28.0,0.0
Books,Children Books,12.85,0.0
Books,Fiction,52.87,0.0
Home & Garden,Furniture,56.23,0.0
Home & Garden,Bedding,758.24,0.16
Beauty,Beauty Tools,30.0,0.0
Electronics,Smart Watches,1662.08,0.16
Sports,Water Sports,285.49,0.47
Sports,Outdoor Gear,101.79,0.0
Books,Magazines,55.89,0.0
Home & Garden,Bedding,363.54,0.11
Electronics,Smart Watches,1798.32,0.15
Books,Fiction,9.28,0.0
Clothing,Shoes,186.9,0.0
Home & Garden,Bedding,337.18,0.0
Books,Magazines,49.04,0.0
Beauty,Makeup,98.05,0.1
Sports,Cycling,97.46,0.15
Home & Garden,Bedding,64.21,0.0
Books,Magazines,13.67,0.0
Electronics,Tablets,1325.64,0.0
Sports,Cycling,220.25,0.0
Books,Comics,56.68,0.12
Beauty,Beauty Tools,85.01,0.08
Beauty,Beauty Tools,149.61,0.0
Clothing,Sportswear,113.38,0.0
Sports,Water Sports,142.16,0.0
Clothing,Womens Dresses,218.21,0.0
Sports,Water Sports,109.95,0.16
Clothing,Jeans,285.09,0.0
Home & Garden,Kitchen Appliances,689.71,0.0
Beauty,Fragrances,36.88,0.0
Electronics,Laptops,1664.96,0.0
Home & Garden,Gardening Tools,215.75,0.11
Beauty,Skincare,85.83,0.0
Electronics,Smartphones,1196.0,0.0
Clothing,Shoes,76.46,0.14
Electronics,Laptops,339.59,0.06
Home & Garden,Furniture,40.57,0.0
Sports,Team Sports,55.05,0.17
Electronics,Smartphones,1006.39,0.0
Clothing,Mens Shirts,153.93,0.0
Clothing,Sportswear,169.67,0.0
Home & Garden,Bedding,663.54,0.0
Sports,Fitness Equipment,133.62,0.0
Clothing,Shoes,271.38,0.0
Beauty,Makeup,12.37,0.0
Electronics,Gaming Consoles,1528.57,0.08
Beauty,Makeup,66.39,0.08
Home & Garden,Furniture,706.6,0.19
Electronics,Smartphones,1912.47,0.0
Sports,Water Sports,257.43,0.18
Books,Children Books,11.76,0.0
Books,Educational,46.87,0.38
Home & Garden,Bedding,351.38,0.41
Books,Children Books,22.97,0.0
Clothing,Shoes,26.48,0.29
Beauty,Fragrances,77.39,0.0
Electronics,Headphones,469.13,0.0
Home & Garden,Gardening Tools,750.19,0.0
Clothing,Sportswear,126.57,0.28
Beauty,Personal Care,145.6,0.0
Clothing,Mens Shirts,277.91,0.0
Beauty,Fragrances,15.46,0.28
Clothing,Sportswear,36.45,0.0
Sports,Cycling,418.43,0.12
Books,Non-Fiction,14.63,0.0
Books,Children Books,11.47,0.06
Sports,Outdoor Gear,179.06,0.0
Clothing,Shoes,161.1,0.34
Clothing,Accessories,291.75,0.25
Books,Fiction,24.84,0.0
Beauty,Beauty Tools,47.56,0.0
Sports,Water Sports,340.87,0.12
Electronics,Smart Watches,1172.26,0.0
Clothing,Sportswear,271.09,0.0
Books,Magazines,33.27,0.0
Sports,Team Sports,317.91,0.0
Books,Comics,24.78,0.0
Beauty,Personal Care,73.75,0.0
Sports,Outdoor Gear,388.92,0.0
Clothing,Jeans,113.98,0.0
Home & Garden,Home Decor,638.43,0.0
Electronics,Tablets,375.55,0.0
Beauty,Fragrances,95.86,0.0
Beauty,Fragrances,57.63,0.0
Home & Garden,Kitchen Appliances,600.65,0.0
Sports,Water Sports,402.21,0.17
Home & Garden,Bedding,549.35,0.0
Electronics,Smartphones,96.01,0.0
Clothing,Accessories,195.86,0.0
Beauty,Skincare,79.75,0.31
Books,Non-Fiction,11.32,0.0
Beauty,Beauty Tools,135.16,0.0
Clothing,Womens Dresses,138.7,0.07
Beauty,Makeup,124.44,0.0
Books,Fiction,52.34,0.17
Electronics,Laptops,1815.89,0.0
Home & Garden,Gardening Tools,293.76,0.0
Books,Children Books,42.32,0.0
Sports,Cycling,312.02,0.0
Home & Garden,Bedding,480.9,0.0
Books,Educational,29.2,0.39
Beauty,Fragrances,24.19,0.13
Clothing,Womens Dresses,173.15,0.24
Electronics,Tablets,541.87,0.0
Beauty,Makeup,125.99,0.0
Books,Educational,31.19,0.0
Beauty,Personal Care,146.84,0.0
Electronics,Headphones,317.44,0.0
Beauty,Beauty Tools,95.09,0.48
Clothing,Womens Dresses,182.51,0.0
Books,Non-Fiction,21.0,0.0
Home & Garden,Furniture,116.99,0.35
Electronics,Smart Watches,413.95,0.0
Sports,Winter Sports,389.1,0.0
Home & Garden,Bedding,30.06,0.34
Clothing,Womens Dresses,145.5,0.45
Clothing,Shoes,18.64,0.0
Home & Garden,Gardening Tools,709.98,0.0
Beauty,Skincare,25.91,0.0
Clothing,Mens Shirts,228.98,0.05
Sports,Water Sports,67.28,0.0
Electronics,Headphones,833.5,0.0
Beauty,Beauty Tools,68.12,0.0
Electronics,Tablets,658.13,0.0
Books,Fiction,50.53,0.0
Books,Fiction,48.7,0.0
Books,Educational,12.08,0.0
Electronics,Smartphones,989.89,0.0
Clothing,Mens Shirts,298.76,0.07
Clothing,Jeans,173.84,0.0
Clothing,Jeans,257.97,0.16
Home & Garden,Storage,276.36,0.0
Clothing,Shoes,161.94,0.07
Electronics,Gaming Consoles,1106.93,0.12
Electronics,Gaming Consoles,973.2,0.0
Beauty,Skincare,140.08,0.44
Sports,Water Sports,364.67,0.0
Books,Children Books,23.75,0.0
Clothing,Shoes,138.86,0.0
Beauty,Fragrances,77.99,0.11
Beauty,Skincare,70.54,0.14
Beauty,Personal Care,49.01,0.0
Electronics,Laptops,151.54,0.0
Beauty,Skincare,23.78,0.0
Electronics,Smart Watches,533.47,0.0
Sports,Winter Sports,391.18,0.0
Home & Garden,Bedding,82.39,0.0
Clothing,Accessories,112.17,0.0
Sports,Winter Sports,489.65,0.0
Clothing,Sportswear,169.39,0.32
Beauty,Makeup,45.96,0.0
Electronics,Laptops,364.82,0.0
Home & Garden,Home Decor,509.5,0.0
Home & Garden,Furniture,24.5,0.0
Clothing,Jeans,254.86,0.0
Books,Comics,9.21,0.05
Home & Garden,Bedding,440.69,0.45
Books,Educational,16.2,0.45
Clothing,Mens Shirts,212.45,0.39
Electronics,Smart Watches,713.75,0.08
Home & Garden,Gardening Tools,318.79,0.0
Electronics,Gaming Consoles,963.5,0.0
Books,Magazines,55.22,0.0
Electronics,Laptops,1658.21,0.0
Sports,Winter Sports,490.07,0.0
Clothing,Jeans,146.85,0.0
Clothing,Shoes,117.07,0.18
Sports,Team Sports,472.88,0.08
Clothing,Accessories,169.91,0.0
Sports,Water Sports,182.39,0.0
Books,Children Books,41.41,0.45
Electronics,Smartphones,1052.06,0.0
Clothing,Shoes,256.8,0.0
Books,Educational,39.88,0.0
Books,Educational,32.53,0.0
Home & Garden,Storage,672.17,0.09
Clothing,Shoes,33.73,0.39
Clothing,Mens Shirts,115.91,0.17
Clothing,Shoes,290.5,0.0
Clothing,Sportswear,116.27,0.0
Sports,Fitness Equipment,453.27,0.08
Electronics,Gaming Consoles,1746.44,0.0
Books,Magazines,48.89,0.13
Clothing,Shoes,99.34,0.25
Books,Fiction,42.81,0.0
Books,Comics,30.77,0.0
Beauty,Beauty Tools,121.66,0.1
Sports,Winter Sports,436.85,0.0
Home & Garden,Storage,533.98,0.0
Books,Magazines,47.45,0.0
Beauty,Skincare,30.49,0.0
Home & Garden,Furniture,106.58,0.07
Sports,Outdoor Gear,55.63,0.16
Clothing,Accessories,95.74,0.1
Clothing,Shoes,88.62,0.2
Books,Children Books,14.27,0.0
Clothing,Jeans,297.72,0.0
Books,Non-Fiction,21.11,0.0
Beauty,Makeup,135.72,0.0
Electronics,Tablets,1857.72,0.0
Beauty,Makeup,67.25,0.0
Electronics,Tablets,912.11,0.0
Sports,Water Sports,475.23,0.0
Home & Garden,Storage,78.05,0.0
Home & Garden,Bedding,457.86,0.0
Books,Magazines,14.87,0.0
Home & Garden,Furniture,785.33,0.0
Clothing,Shoes,131.1,0.0
Sports,Water Sports,291.21,0.0
Beauty,Makeup,90.71,0.1
Sports,Team Sports,282.94,0.0
Books,Educational,45.41,0.12
Home & Garden,Kitchen Appliances,209.04,0.1
Sports,Cycling,190.21,0.0
Sports,Team Sports,47.87,0.0
Beauty,Beauty Tools,102.66,0.0
Beauty,Hair Care,79.16,0.0
Books,Children Books,29.78,0.0
Clothing,Mens Shirts,190.02,0.16
Books,Children Books,21.12,0.0
Home & Garden,Furniture,723.87,0.0
Sports,Team Sports,408.62,0.0
Home & Garden,Furniture,196.62,0.0
Beauty,Makeup,52.41,0.15
Beauty,Skincare,138.98,0.08
Home & Garden,Furniture,550.05,0.0
Books,Educational,58.85,0.14
